108.544;2.67654;42487;0.138304;10507.2;998.484;106.943;0.0276274;0.153546;0.818826;0.522809;12413.9;0.877216;0;1.17867;1766.43;41924.5;1132.19;58843;37.0297;231.041;0;23;24.6043;35.5;19.4;27.45;0;83.8; 
107.626;2.7986;47527;0.15471;11826.3;1307.32;210.389;0.0472997;0.164408;0.788292;0.529879;14172.8;0.880711;0;1.12043;1860.11;48236.5;1130.54;64202;42.6668;247.824;0;53;24.2966;34.6;21.1;27.85;0;85.6; 
104.74;2.72909;46325;0.150798;11591.6;1199.31;216.184;0.0498616;0.151168;0.798971;0.529891;14065.9;0.877241;0;1.11857;2136.7;46040.5;1127.07;61456.5;40.8498;242.117;0;53;24.2421;34.7;21.1;27.9;0;85.6; 
83.533;2.22254;35667;0.116104;6546.95;716.148;131.609;0.0533931;0.158097;0.78851;0.455337;6516.16;0.885423;0;1.1222;1333.77;35354;936.065;42303;37.7687;212.165;0;54;24.2786;34.5;19.8;27.15;0;70; 
96.2399;1.91649;29998;0.0976497;4106.41;518.745;118.111;0.074702;0.168928;0.75637;0.397649;3544.76;0.89487;0;1.15716;959.578;29600;802.628;33623;36.8788;194.134;1;72;24.0142;31.9;21.3;26.6;0;75.7; 
96.4654;1.93582;30283;0.0985775;4299.6;524.852;112.765;0.0685195;0.166931;0.76455;0.403784;3813.72;0.891666;0;1.15885;1093.74;29820;834.972;35314.5;35.7138;194.854;1;72;23.8813;31.9;21.2;26.55;0;75.7; 
122.079;2.53474;39021;0.127021;8345.23;765.334;137.472;0.0445951;0.135783;0.819622;0.486834;8679.79;0.885827;0;1.15965;1150.77;38774;980.527;44872;39.544;222.19;0;45;25.3166;34.3;21.3;27.8;0;97; 
121.98;2.61065;39857;0.129743;8965.82;801.226;149.831;0.045326;0.131371;0.823303;0.498816;9466.28;0.885506;0;1.16612;1323.93;39676.5;1012.04;47213;39.2044;224.761;0;45;25.6085;34.7;21.4;28.05;0;97; 
119.755;2.42207;38252;0.124518;6640.62;854.404;111.426;0.0439468;0.195355;0.760699;0.445933;6414.02;0.891838;0;1.15616;1119.1;37955.5;918.761;43292;41.3116;219.833;1;53;24.8057;34.6;20.6;27.6;0;93; 
79.9495;2.11466;32699;0.106442;6558.14;517.21;75.6679;0.0317442;0.123491;0.844765;0.467652;6741.18;0.87578;0;1.18404;1173.74;33411;931.9;39649.5;35.8525;206.253;1;40;23.7659;35.3;18.1;26.7;0;60; 
105.137;2.53483;40173;0.130771;9156.67;833.34;110.852;0.0329234;0.143055;0.824022;0.501438;9813.73;0.883872;0;1.1775;1322.96;40561;1021.32;50599.5;39.7143;227.253;0;76;23.8699;33.6;20.8;27.2;0;68.9; 
113.282;2.36602;37273;0.121331;8151.93;667.033;121.261;0.0406907;0.122093;0.837216;0.489759;8196.74;0.886391;0;1.15762;1292.35;37125.5;994.407;46170;37.3343;217.416;0;77;24.358;34.4;21.3;27.85;0;81.8; 
113.517;2.37669;37361;0.121618;8157.47;673.229;122.259;0.0409672;0.123081;0.835952;0.489531;8198.2;0.886599;0;1.15877;1318.2;37142;995.801;46557.5;37.2986;217.464;0;77;24.3609;34.4;21.3;27.85;0;81.8; 
72.3667;1.95437;30213;0.0983496;6098.74;394.638;61.2473;0.0280324;0.101727;0.870241;0.465784;6162.98;0.871258;0;1.19705;1111.99;29884.5;916.23;36016.5;32.6168;195.064;1;20;24.0674;36.1;21.6;28.85;0;53.6; 
72.3424;1.94242;30095;0.0979655;6053.18;391.929;59.2102;0.0273096;0.102307;0.870383;0.464902;6115.19;0.871034;0;1.19652;1100.05;29735.5;916.292;35799.5;32.452;194.578;1;20;23.6741;35.9;21.5;28.7;0;53.6; 
85.5141;2.31855;38229;0.124443;6391.48;1026.96;77.6127;0.0310614;0.253293;0.715646;0.442818;6632.06;0.889435;0;1.12487;1701.17;38027.5;963.496;50990.5;39.4683;220.041;1;87;24.0825;34.8;20.4;27.6;0;60; 
108.352;2.43577;37781;0.122985;7696.49;751.897;127.105;0.0444658;0.145716;0.809819;0.476429;7981.46;0.886576;0;1.16591;1385.02;37412;959.174;43715;39.0044;218.253;0;66;26.3045;37;21.1;29.05;0;88.6; 
92.3644;2.09545;32002;0.104173;5522.74;576.229;109.602;0.0529602;0.150317;0.796723;0.440468;5646.6;0.877578;0;1.17016;1070.63;31888;903.423;38750;35.2969;201.497;1;46;25.5482;35.7;22.3;29;0;70.8; 
86.165;2.21433;34928;0.113698;6780.08;616.581;85.4259;0.0342522;0.14198;0.823767;0.46284;7048.68;0.880341;0;1.18803;1121.4;34536;937.222;40671.5;36.8493;209.696;1;79;25.177;36.3;21.7;29;0;60.9; 
84.3358;2.23298;34870;0.113509;6777.4;612.196;83.2507;0.0334212;0.141565;0.825014;0.462938;7015.99;0.880077;0;1.18953;1112.29;34495;940.255;40829.5;36.6869;209.572;1;79;25.1373;36.4;21.8;29.1;0;60.9; 
85.0207;2.42172;34788;0.113242;5532.74;927.08;102.26;0.0467502;0.25139;0.70186;0.434323;5282.41;0.901563;0;1.27793;1337.94;34317;876.031;42512.5;39.1733;209.031;0;81;24.0921;33.4;21;27.2;0;80.3; 
108.186;2.49364;38113;0.124066;7760.95;792.268;163.713;0.056343;0.144215;0.799442;0.478246;8153.63;0.888137;0;1.16546;1220.5;37961.5;975.377;48578;38.9198;219.85;0;72;24.8504;35.7;21.3;28.5;0;85; 
84.8762;2.13629;34502;0.112311;5619.15;681.969;76.9067;0.0361742;0.189733;0.774092;0.429959;5197.44;0.891702;0;1.18143;1269.37;33963;889.074;40291.5;38.2004;207.95;1;87;24.129;34.2;20.7;27.45;0;68; 
130.607;2.82896;43603;0.141937;10425.7;1010.5;145.011;0.0375636;0.149464;0.812973;0.515376;11385.8;0.885192;0;1.15742;1339.22;45798;1065.68;56501;42.9753;241.478;0;46;24.5222;34.4;20.8;27.6;0;102.6; 
125.338;2.76927;43231;0.140726;10374.4;1006.32;151.949;0.0395265;0.148164;0.812309;0.516502;11386.6;0.884215;0;1.161;1358.82;45680;1052.84;54750.5;43.3873;241.167;0;46;24.0203;34.6;20.8;27.7;0;102.6; 
89.9026;2.2784;35858;0.116725;8469.14;645.606;118.715;0.038571;0.114127;0.847302;0.507452;9059.38;0.87913;0;1.16572;1869.44;35699;1031.22;50535;34.6182;213.198;0;40;23.7038;33;19.9;26.45;0;82; 
91.7915;2.31988;36509;0.118844;8506.98;705.695;132.038;0.0423891;0.122777;0.834834;0.505928;9144.78;0.880282;0;1.1677;1807.21;36393;1033.34;51197;35.2187;215.26;0;40;23.7289;33;19.9;26.45;0;82; 
77.7153;1.93261;30334;0.0987435;4893.74;498.635;69.0381;0.0379232;0.157321;0.804756;0.424321;4386.29;0.891989;0;1.18556;1454.22;29737;877.941;38409.5;33.8713;194.582;1;43;22.9936;34.3;21.2;27.75;0;57.6; 
82.3471;2.00864;30176;0.0982292;5678.17;437.732;87.0097;0.0420817;0.113083;0.844835;0.453392;5552.29;0.879176;0;1.21649;1102.92;30160;878.649;34752.5;34.3254;195.961;1;65;23.648;33.9;20.7;27.3;0;69; 
84.1906;2.00445;30243;0.0984473;5602.95;451.437;87.1971;0.0425934;0.118614;0.838792;0.450645;5472.07;0.879567;0;1.21634;1072.92;30288;876.265;34833.5;34.5649;196.377;1;65;23.6424;34.1;20.7;27.4;0;69; 
109.288;2.34064;36429;0.118584;5792.62;871.686;150.439;0.0662267;0.211673;0.722101;0.432521;5588.6;0.896654;0;1.1842;1294.68;35966;908.105;43838.5;39.6056;213.994;1;74;24.1045;34.5;20.4;27.45;0;98.6; 
111.47;2.35821;36673;0.119378;5829.14;891.321;152.444;0.0665414;0.215011;0.718447;0.432915;5631.15;0.897205;0;1.18516;1284.05;36228;911.141;44435.5;39.7611;214.772;1;74;24.2125;34.6;20.6;27.6;0;98.6; 
68.229;2.0922;31729;0.103285;5357.85;584.842;86.7772;0.0431766;0.16521;0.791613;0.435931;5129.09;0.886076;0;1.21868;1244.96;31487.5;892.804;38568.5;35.2681;200.228;1;49;24.9373;34.8;21.8;28.3;0;63.2; 
69.6931;2.10163;31615;0.102913;5354.03;577.255;88.7307;0.0442178;0.1623;0.793482;0.436374;5120.63;0.886065;0;1.21858;1169.89;31531;887.12;37808.5;35.5431;200.366;1;49;24.8895;34.9;21.8;28.35;0;63.2; 
84.8562;2.19882;33631;0.109476;5756.67;632.056;64.355;0.0299183;0.175947;0.794134;0.438046;5042.63;0.8974;0;1.23202;1148.71;33153;853.034;37240;38.8648;205.455;0;35;23.9739;35.2;19.1;27.15;0;70.25; 
95.2937;2.46877;37586;0.12235;9347.4;672.692;77.6689;0.0230751;0.117853;0.859072;0.518329;10500.2;0.876599;0;1.2356;1614.34;36907.5;1028.6;44851;35.8812;216.777;0;35;23.9517;35.3;19.4;27.35;0;70.25; 
75.2912;1.94118;29862;0.097207;6126.09;522.286;70.767;0.0315964;0.134398;0.834006;0.474356;6648.92;0.87119;0;1.22402;1511.65;30055;953.951;41391;31.5058;195.62;1;51;23.9141;34.5;20.6;27.55;0;62.1; 
73.5585;1.92149;29641;0.0964876;6164.29;516.385;69.5647;0.0309165;0.132386;0.836697;0.477222;6778.05;0.869799;0;1.22303;1560.34;29896;959.104;41932.5;31.1708;195.102;1;51;23.903;34.4;20.7;27.55;0;62.1; 
120.905;2.38927;37980;0.123633;8158.05;732.247;150.968;0.0500929;0.128584;0.821323;0.487913;9263.9;0.878123;0;1.13349;1539.27;37336;1004.55;45474.5;37.1669;218.031;0;81;24.1907;34.2;21.2;27.7;0;86; 
67.1576;1.86529;28611;0.0931348;5446.03;425.706;63.8969;0.0322949;0.121911;0.845794;0.455485;5700.77;0.870513;0;1.20386;1488.82;28098;921.34;38033;30.4969;189.144;1;46;23.9932;34.8;20.9;27.85;0;52.2; 
69.2897;1.89696;28861;0.0939486;5512.76;456.343;67.3424;0.0334679;0.128884;0.837648;0.457344;5811.53;0.871217;0;1.20514;1479.12;28579.5;934.872;39457;30.5705;190.758;1;46;24.0935;34.7;21;27.85;0;52.2; 
79.087;2.02381;30535;0.0993978;5885.6;444.483;75.03;0.0351423;0.115362;0.849496;0.458006;5760.74;0.879305;0;1.19266;1082.55;31431;898.378;35934.5;34.9864;200.048;1;71;24.2029;33.5;21.1;27.3;0;59.2; 
81.8313;2.05014;30758;0.100124;5874.51;455.774;76.4393;0.0357933;0.118418;0.845789;0.4564;5707.32;0.880435;0;1.19367;1050.16;31599.5;891.884;36082.5;35.4301;200.583;1;71;24.277;33.5;21.3;27.4;0;59.2; 
93.2414;2.13686;33286;0.108353;6303.76;586.695;109.306;0.0468471;0.136402;0.816751;0.458582;7037.62;0.872768;0;1.18737;1221.28;33265;962.112;40764.5;34.575;205.802;1;54;24.5914;35.4;21.2;28.3;0;77.5; 
81.2345;2.03492;30452;0.0991276;5360.19;526.796;94.7397;0.0475145;0.144459;0.808027;0.443213;5370.56;0.881024;0;1.19876;1422.74;30675;908.366;38573;33.7694;197.627;1;54;24.5069;34;21.4;27.7;0;64.3; 
100.477;2.36797;35560;0.115755;7210.5;626.044;110.293;0.0416365;0.129801;0.828563;0.47274;7098.1;0.885686;0;1.19697;1132.35;35089;931.829;40858.5;37.656;211.369;1;34;24.7374;34.6;21.2;27.9;0;78.5; 
103.264;2.36305;35595;0.115869;7187.7;630.113;110.104;0.0416644;0.131184;0.827151;0.471945;7078.36;0.886036;0;1.19789;1142.73;35113.5;930.197;40635;37.7484;211.442;1;34;24.7418;34.5;21.1;27.8;0;78.5; 
87.6082;1.90187;30381;0.0988965;4133.81;562.872;92.8765;0.0581743;0.196258;0.745568;0.397058;3723.71;0.887914;0;1.15524;1190.13;29906.5;849.239;37864;35.2157;195.136;1;57;23.7536;34.9;17.4;26.15;0;74.1; 
90.5919;1.89736;30520;0.099349;4181.94;567.962;92.4739;0.0572904;0.196386;0.746324;0.398331;3781.09;0.887595;0;1.15359;1190.17;30032;851.467;37863.5;35.2709;195.545;1;57;23.74;34.5;17.2;25.85;0;74.1; 
62.8477;1.81886;28647;0.093252;5041.61;403.27;53.2033;0.0290301;0.127341;0.843628;0.4381;4705.99;0.879476;0;1.19758;1057.66;29258;857.464;33585;34.1215;193.009;1;41;22.9383;33.4;20.5;26.95;0;52.2; 
68.4117;1.95258;31112;0.101276;6131.92;469.413;61.7094;0.0277844;0.122378;0.849838;0.462785;6062.67;0.876804;0;1.19234;1385.97;30838;928.008;39084;33.2303;198.152;1;49;23.5889;34.4;20.6;27.5;0;56.3; 
119.026;2.42413;38635;0.125765;6573.26;906.846;139.662;0.0549865;0.201367;0.743647;0.444105;6150.36;0.898394;0;1.15478;1167.1;38901.5;912.903;44974;42.613;222.555;0;70;24.2878;34;20.6;27.3;0;91.75; 
79.5468;2.15354;32666;0.106335;6319.67;577.928;85.8619;0.0368851;0.140923;0.822192;0.462375;6772.75;0.873329;0;1.1919;1485;32102;951.262;41273;33.7467;202.172;1;19;25.7601;35;20.9;27.95;0;64.6; 
108.962;2.97312;46105;0.150081;9915.21;1547.42;202.053;0.0519652;0.230674;0.717361;0.502999;10885.6;0.894499;0;1.18999;2286.28;45823.5;1076.58;65421.5;42.5638;241.546;0;55;25.304;34.5;20.7;27.6;0;79.2; 
81.5791;2.18294;34470;0.112207;6798.54;583.844;85.7688;0.0344538;0.133386;0.83216;0.465471;6662.83;0.884608;0;1.18967;1338.09;34217.5;936.424;41406;36.5406;208.727;1;26;23.8964;34.9;20.5;27.7;0;56; 
83.5151;2.19216;34542;0.112441;6914.19;575.658;83.489;0.0330722;0.129974;0.836954;0.468248;6777.76;0.884319;0;1.19278;1312.58;34276.5;942.209;41253.5;36.3789;208.907;1;26;23.8283;34.9;20.2;27.55;0;56; 
129.576;2.66328;41976;0.136641;10241.4;890.256;161.115;0.0428012;0.129134;0.828065;0.518687;11403.2;0.882072;0;1.15933;1468.08;41511;1062.33;52559.5;39.0755;229.899;1;31;24.3963;34.3;21.3;27.8;0;101; 
128.892;2.68411;42488;0.138307;10877.2;911.54;155.633;0.0390896;0.126572;0.834339;0.530216;12550.2;0.878761;0;1.1592;1584.95;41962.5;1090.14;56540;38.4929;231.146;1;31;24.4382;34.3;21.2;27.75;0;101; 
112.875;2.31912;37215;0.121143;7534.1;761.438;137.218;0.0488161;0.148046;0.803137;0.476027;7746.99;0.887717;0;1.15578;1571.86;37008.5;1016.67;50516;36.4017;217.073;0;52;24.4669;34.5;21.1;27.8;0;91; 
118.173;2.39231;38377;0.124925;7876.64;782.15;131.437;0.0448579;0.148054;0.807088;0.478597;8038.72;0.887824;0;1.15924;1529.92;37741.5;1018.2;50771;37.0668;219.212;0;52;24.6075;34.6;21.4;28;0;91; 
118.397;2.46248;39350;0.128092;8355.39;879.005;162.995;0.052034;0.152385;0.795581;0.488694;9268.79;0.88216;0;1.15723;1686.1;38666;1053.17;55030.5;36.7138;221.881;0;66;24.6966;34.5;21;27.75;0;90.45; 
84.6327;2.11538;32406;0.105488;5737.3;528.621;82.4568;0.0389659;0.14056;0.820474;0.442614;5540.82;0.882954;0;1.18074;1160.17;32038;891.625;37673;35.9321;201.97;1;62;25.6094;35;21;28;0;59.3; 
77.7713;1.92817;30200;0.0983073;5419.5;438.24;70.6232;0.0357383;0.12402;0.840242;0.443069;5293.35;0.877681;0;1.18935;1068.61;29743;890.64;35995.5;33.3951;194.602;1;69;23.3058;35;20.7;27.85;0;59; 
81.5092;1.84784;29807;0.097028;4945.58;440.331;66.244;0.0364502;0.137225;0.826324;0.427693;4652.72;0.881126;0;1.17744;1027.84;29368.5;859.212;34215;34.1807;193.373;1;79;21.7669;33.6;20.3;26.95;0;58; 
81.1291;1.85484;29637;0.0964746;4764.78;440.498;66.4895;0.0378371;0.141891;0.820272;0.421763;4384.31;0.883382;0;1.1767;1022.37;29206;846.205;33753;34.5141;192.837;1;79;22.022;33.5;20.3;26.9;0;58; 
135.092;2.59708;41473;0.135003;10028.2;1163.14;183.973;0.048519;0.172157;0.779324;0.523726;12226;0.875915;0;1.14701;1459.79;48811;1106.63;61811.5;44.108;249.295;0;67;24.0191;33.8;20.5;27.15;0;90.6; 
122.813;2.35307;37112;0.120807;6407.15;842.359;190.085;0.0766514;0.175352;0.747996;0.447737;6627.7;0.890526;0;1.14193;1172.97;36705;936.824;44231.5;39.1802;216.181;1;63;23.9585;34.7;20.8;27.75;0;93; 
121.403;2.31922;37436;0.121862;6745.46;765.282;137.386;0.0538899;0.164196;0.781914;0.452;6517.38;0.892872;0;1.14592;1117.16;36958.5;925.6;42935;39.9292;216.926;1;64;23.242;34.5;20.7;27.6;0;77; 
85.877;2.12913;33732;0.109805;6398.52;711.556;87.2046;0.036349;0.173496;0.790155;0.461923;6406.93;0.883407;0;1.1839;1698.29;33068.5;994.369;48181;33.2558;205.193;1;42;23.7865;35.3;20.4;27.85;0;62.1; 
149.725;2.61464;41591;0.135387;8357.85;1058.6;224.051;0.0697218;0.173133;0.757145;0.481454;9172.93;0.889401;0;1.13726;1866.81;40798;1032.64;54193;39.5084;227.916;0;69;22.8356;35.7;20.7;28.2;0;99.1; 
67.3541;1.77587;27973;0.0910579;5157;350.923;64.3042;0.0346204;0.102874;0.862506;0.446327;4984.27;0.875054;0;1.19566;1043.72;27863;887.546;33677;31.3933;188.351;1;26;23.1327;34.8;18.1;26.45;0;52.4; 
135.799;2.85432;45724;0.148841;11613.4;1089.79;173.053;0.0403191;0.142392;0.817289;0.530673;13054;0.885743;0;1.16093;1901;45780.5;1129.79;64199;40.5213;241.432;0;47;23.9203;34.9;19.5;27.2;0;93; 
134.171;2.87358;45784;0.149036;11570;1111.2;185.275;0.0431993;0.143927;0.812873;0.530125;13002.1;0.886115;0;1.16341;1832.08;45858.5;1128.67;63613;40.6306;241.638;0;47;23.9553;34.7;19.6;27.15;0;93; 
116.989;2.50215;39606;0.128926;7620.18;863.534;127.691;0.0444844;0.1709;0.784616;0.466296;7791.05;0.889397;0;1.16214;1216.17;39139;958.26;45655;40.8438;223.234;0;65;24.2551;35.1;20.8;27.95;0;84; 
108.553;2.56538;41774;0.135983;9541.05;981.942;140.826;0.0396178;0.157751;0.802631;0.505252;10991.9;0.880597;0;1.16873;1742.85;41551.5;1057.91;53770;39.2771;230.011;0;63;24.0311;33.8;17.4;25.6;0;87.3; 
67.7268;1.89487;29324;0.0954557;5475.13;390.409;57.8315;0.0292899;0.112293;0.858417;0.449449;5411.72;0.87205;0;1.1913;1040.41;29443;889.188;34475;33.1122;193.618;1;18;23.8513;34.4;19;26.7;0;55; 
160.605;2.72387;42651;0.138838;7585.99;1082.1;248.188;0.0835063;0.187053;0.72944;0.457227;7411.76;0.897655;0;1.11346;1306.7;42089.5;963.698;49867.5;43.675;231.495;1;33;25.6619;36.3;21.7;29;0;129; 
111.589;2.51226;39109;0.127308;10289.7;727.728;125.536;0.0337979;0.108085;0.858117;0.533786;12373.6;0.867343;0;1.16836;1893.13;38298;1147.83;55760.5;33.3656;220.822;0;62;24.3719;34.4;20;27.2;0;81; 
138.947;2.72434;43284;0.140898;9350.34;1038.88;165.695;0.0470951;0.165456;0.787449;0.49382;10130.2;0.887003;0;1.14681;1377.79;42760;1045.08;55070.5;40.9157;233.332;0;22;24.5216;34.1;21.6;27.85;0;111; 
130.394;2.6929;42806;0.139342;10319;991.364;147.812;0.0387004;0.147241;0.814059;0.51738;11463.8;0.884687;0;1.15804;1705.01;42079;1083.04;56545.5;38.8528;231.466;0;59;24.9716;33.7;21.6;27.65;0;99; 
141.643;2.68046;41081;0.133727;7560.55;1163.58;242.968;0.0812865;0.205331;0.713382;0.467208;7785.65;0.89882;0;1.14598;1533.88;40963;980.891;52944;41.761;228.376;0;58;25.0843;34.9;22;28.45;0;108; 
133.278;2.60419;40780;0.132747;7984.52;988.8;189.743;0.0621221;0.174408;0.76347;0.474026;8455.65;0.890709;0;1.15768;1441.96;40188;994.268;49666.5;40.4197;226.206;0;35;25.3113;34.2;18.3;26.25;0;89; 
157.267;2.66991;41235;0.134229;8798.51;962.373;247.715;0.0742505;0.142809;0.782941;0.492673;9113.24;0.894904;0;1.13034;1242.35;41372.5;994.45;49219;41.6034;229.515;0;72;25.3445;34.3;21.4;27.85;0;111; 
122.64;2.57334;39779;0.129489;8461.52;1089.75;126.196;0.0391204;0.199134;0.761746;0.493241;9362.48;0.884936;0;1.16773;1598.49;39318.5;1040.91;56726.5;37.7733;223.745;0;22;24.506;35.5;22;28.75;0;83; 
120.824;2.76933;41062;0.133665;10293.1;871.475;172.27;0.0455865;0.123351;0.831063;0.52545;11617.9;0.881286;0;1.18315;1790.55;40298.5;1061.41;52267.5;37.967;226.516;0;54;25.0536;35.1;22;28.55;0;82; 
100.95;2.20843;34700;0.112956;8137.75;610.931;80.9097;0.0274904;0.120056;0.852454;0.504442;9181.69;0.871318;0;1.17136;1167.64;37799.5;982.935;42852;38.4557;219.381;1;36;22.211;33.9;17.9;25.9;0;65; 
98.4741;2.17134;34196;0.111315;7263.8;618.31;93.0779;0.0350128;0.131717;0.833271;0.482936;7855.23;0.875384;0;1.17143;1125.54;36502;957.957;42034.5;38.104;215.582;1;36;21.6786;33.7;18.1;25.9;0;65; 
120.731;2.65589;40488;0.131797;8971.88;871.288;166.169;0.0498041;0.140892;0.809304;0.497216;9414.84;0.887607;0;1.16462;1316.07;40568.5;1009.2;48411.5;40.1988;227.274;0;31;24.9244;34.3;20.7;27.5;0;87; 
115.302;2.51556;39136;0.127396;9022.37;904.166;119.954;0.0358196;0.156117;0.808064;0.506669;10195.8;0.880576;0;1.16005;1704.39;39235;1055.81;56667;37.161;223.507;0;41;24.4677;34.6;21.2;27.9;0;83; 
138.793;2.46362;37975;0.123617;6540.6;904.509;191.1;0.0750764;0.186849;0.738075;0.448431;6603.03;0.893491;0;1.13554;1488.32;37373.5;944.619;46463;39.5646;218.141;1;79;23.9951;36.4;21;28.7;0;95; 
106.522;2.43124;38627;0.125739;10922.5;645.888;102.519;0.0263525;0.0931155;0.880532;0.549682;12610.5;0.873471;0;1.1751;1751.98;37931;1114.73;56065;34.0272;219.762;0;30;23.1604;34;19.6;26.8;0;74.7; 
90.6822;2.24009;34714;0.113001;7030.28;597.857;127.708;0.0493979;0.121237;0.829365;0.472681;6852.55;0.887513;0;1.17681;1438.7;34230.5;937.965;42901.5;36.4944;208.767;1;46;23.9881;35.4;21;28.2;0;64.7; 
160.515;2.64601;42727;0.139085;7627.57;1144.94;212.9;0.071082;0.207456;0.721462;0.458588;7560.78;0.898672;0;1.12152;1339.81;42208.5;978.521;50619;43.135;231.822;1;50;24.9837;34.8;21.1;27.95;0;120; 
88.5162;2.16796;32723;0.10652;7506.23;475.431;129.333;0.0478361;0.0853406;0.866823;0.497871;7844.07;0.878611;0;1.17253;1221.34;34339;985.566;44222;34.8419;209.098;1;66;25.0512;35.4;20.5;27.95;0;63; 
